codi,x_etrs89,y_etrs89,latitud,longitud,cat_nom_ci,Mean_LST,LST_zone,LST_zone_label
0020525AR,434029.645,4583716.638,41.4022856,2.2107718,Celtis australis,27.50861935,1,Coolest
0020527AR,434107.757,4584023.678,41.4050574,2.2116728,Celtis australis,27.87942793,2,Cool
0020531AR,434111.727,4584037.098,41.4051786,2.2117188,Celtis australis,27.84244212,2,Cool
0020532AR,434207.517,4583921.027,41.404141,2.2128774,Celtis australis,27.06502901,1,Coolest
0020537AR,434226.298,4584093.647,41.4056973,2.2130833,Celtis australis,27.31491083,1,Coolest
0020541AR,434596.621,4584464.235,41.4090653,2.2174734,Celtis australis,23.68617898,1,Coolest
0020543AR,433982.054,4583594.828,41.4011846,2.2102158,Celtis australis,28.43921203,2,Cool
0020546AR,433947.344,4583613.088,41.4013462,2.2097986,Celtis australis,27.92422112,2,Cool
0020552AR,434078.505,4583690.007,41.4020497,2.2113592,Celtis australis,28.18501174,2,Cool
0020555AR,434082.759,4584262.328,41.4072048,2.2113478,Celtis australis,27.58693132,1,Coolest
0020559AR,433949.785,4583820.819,41.4032173,2.2098051,Celtis australis,27.38957999,1,Coolest
0020569AR,434092.969,4584229.448,41.4069095,2.2114735,Celtis australis,27.5584835,1,Coolest
0020576AR,434141.386,4583814.337,41.4031747,2.2120979,Celtis australis,27.28458621,1,Coolest
0020586AR,433816.383,4583577.989,41.4010193,2.2082359,Celtis australis,27.70618469,1,Coolest
0020587AR,434073.948,4584140.608,41.4061078,2.2112556,Celtis australis,27.86599711,2,Cool
0020589AR,433987.78,4584243.461,41.4070271,2.2102136,Celtis australis,27.79025999,2,Cool
0020591AR,434137.957,4584010.287,41.4049393,2.2120355,Celtis australis,27.63921494,1,Coolest
0020598AR,434087.117,4584045.008,41.4052478,2.2114236,Celtis australis,27.93136055,2,Cool
0020606AR,434025.525,4583744.618,41.4025372,2.2107195,Celtis australis,27.28190526,1,Coolest
0020614AR,434132.836,4583806.227,41.4031009,2.2119965,Celtis australis,27.25971665,1,Coolest
0020615AR,434468.921,4584440.736,41.4088433,2.2159482,Celtis australis,27.70432696,1,Coolest
0020622AR,434098.859,4584245.768,41.407057,2.2115422,Celtis australis,27.53358848,1,Coolest
0020630AR,434036.125,4583733.698,41.4024398,2.2108475,Celtis australis,27.4109173,1,Coolest
0020631AR,434454.281,4584430.126,41.4087465,2.2157742,Celtis australis,27.48419752,1,Coolest
0020635AR,433873.814,4583943.737,41.4043182,2.2088829,Celtis australis,28.34679973,2,Cool
0020637AR,434303.837,4584015.096,41.4049962,2.2140194,Celtis australis,26.80590082,1,Coolest
0020641AR,434029.538,4584128.488,41.405995,2.2107256,Celtis australis,27.97201025,2,Cool
0020642AR,433987.578,4584163.389,41.4063059,2.2102199,Celtis australis,27.9075979,2,Cool
0020646AR,433961.598,4584046.279,41.405249,2.2099219,Celtis australis,28.32326538,2,Cool
0020656AR,433966.324,4583610.898,41.401328,2.2100259,Celtis australis,28.08246227,2,Cool
0020657AR,434179.1979999999,4584164.007,41.4063272,2.2125122,Celtis australis,27.33953772,1,Coolest
0020658AR,434467.79,4584314.885,41.4077097,2.2159483,Celtis australis,25.65241055,1,Coolest
0020659AR,434023.9799999999,4584276.065,41.4073237,2.2106431,Celtis australis,27.73812504,1,Coolest
0020661AR,434054.279,4584268.639,41.4072593,2.2110064,Celtis australis,27.69709257,1,Coolest
0020666AR,434201.9469999999,4583926.227,41.4041874,2.2128102,Celtis australis,27.04740044,1,Coolest
0020667AR,434104.806,4583851.507,41.4035065,2.2116562,Celtis australis,26.93710861,1,Coolest
0020669AR,434088.398,4584155.188,41.4062403,2.2114269,Celtis australis,27.77678535,1,Coolest
0020670AR,434078.798,4584145.548,41.4061527,2.2113131,Celtis australis,27.83793332,2,Cool
0020674AR,434656.392,4584585.044,41.4101583,2.2181754,Celtis australis,21.24050341,1,Coolest
0020681AR,434088.219,4584256.788,41.4071554,2.2114137,Celtis australis,27.55650183,1,Coolest
0020697AR,433846.913,4583546.409,41.4007373,2.2086045,Celtis australis,27.99872888,2,Cool
0020698AR,434146.166,4583809.047,41.4031274,2.2121556,Celtis australis,27.37927794,1,Coolest
0020699AR,433816.593,4583556.719,41.4008277,2.2082407,Celtis australis,27.83428772,2,Cool
0020700AR,433912.526,4583859.689,41.4035644,2.2093552,Celtis australis,27.74922849,1,Coolest
0020703AR,434389.191,4584522.486,41.4095731,2.2149855,Celtis australis,28.24794224,2,Cool
0020716AR,434470.76100000006,4584413.206,41.4085955,2.2159732,Celtis australis,27.36911346,1,Coolest
0020718AR,434147.649,4584195.718,41.4066102,2.2121313,Celtis australis,27.35615015,1,Coolest
0020726AR,433955.844,4583621.678,41.4014242,2.2098993,Celtis australis,27.91583239,2,Cool
0020727AR,434320.087,4584021.016,41.4050508,2.2142131,Celtis australis,26.74312352,1,Coolest
0020729AR,433894.313,4583498.439,41.4003092,2.2091768,Celtis australis,28.78411289,2,Cool
0020733AR,433884.6,4584469.73,41.4090566,2.2089545,Celtis australis,27.69323063,1,Coolest
0020734AR,433957.91399999993,4583602.408,41.4012508,2.2099262,Celtis australis,28.12659492,2,Cool
0020739AR,434356.507,4583983.966,41.4047201,2.2146528,Celtis australis,27.17942383,1,Coolest
0020742AR,434022.358,4584128.459,41.4059941,2.2106398,Celtis australis,27.9767672,2,Cool
0020751AR,434459.851,4584424.476,41.4086961,2.2158414,Celtis australis,27.45574513,1,Coolest
0020755AR,434251.086,4583892.606,41.4038886,2.2134016,Celtis australis,27.55046575,1,Coolest
0020756AR,434030.825,4583739.158,41.4024885,2.2107835,Celtis australis,27.32054528,1,Coolest
0020758AR,434099.01600000006,4583857.588,41.4035608,2.2115863,Celtis australis,26.90095821,1,Coolest
0020762AR,434546.471,4584426.755,41.4087237,2.2168774,Celtis australis,26.44493433,1,Coolest
0020765AR,434456.3009999999,4584453.646,41.4089585,2.2157958,Celtis australis,27.78206086,2,Cool
0020768AR,434051.298,4584134.718,41.4060529,2.2109853,Celtis australis,27.9327866,2,Cool
0020781AR,433993.218,4584157.459,41.4062529,2.210288,Celtis australis,27.92141346,2,Cool
0020782AR,433810.263,4583562.339,41.4008778,2.2081644,Celtis australis,27.8194715,2,Cool
0020786AR,433868.846,4583939.239,41.4042773,2.208824,Celtis australis,28.31239579,2,Cool
0020791AR,434267.836,4583875.586,41.4037367,2.2136039,Celtis australis,27.85908835,2,Cool
0020794AR,434043.79800000007,4584128.358,41.405995,2.2108963,Celtis australis,27.95533443,2,Cool
0020798AR,434175.7320000001,4584631.478,41.4105373,2.2124199,Celtis australis,27.69149902,1,Coolest
0020799AR,434184.482,4584640.008,41.4106148,2.2125236,Celtis australis,27.77121652,1,Coolest
0020804AR,434697.853,4584643.724,41.4106902,2.2186651,Celtis australis,22.70941863,1,Coolest
0020808AR,434670.212,4584604.604,41.4103356,2.2183386,Celtis australis,21.40742162,1,Coolest
0020813AR,434210.607,4583934.587,41.4042634,2.2129128,Celtis australis,27.07028126,1,Coolest
0020825AR,433977.0,4584610.0,41.4103275,2.2100446,Celtis australis,29.02047438,3,Warm
0020826AR,434110.009,4584212.208,41.4067556,2.2116792,Celtis australis,27.4691706,1,Coolest
0020833AR,433981.248,4584153.449,41.4062158,2.2101452,Celtis australis,27.95936859,2,Cool
0020836AR,434163.02,4584412.168,41.408561,2.2122916,Celtis australis,26.67994388,1,Coolest
0020841AR,434431.651,4584453.256,41.408953,2.2155009,Celtis australis,27.40004242,1,Coolest
0020842AR,433983.601,4584052.855,41.40531,2.2101844,Celtis australis,28.28790996,2,Cool
0020845AR,434052.574,4584107.422,41.4058072,2.2110035,Celtis australis,27.9805844,2,Cool
0020846AR,434453.44,4584294.656,41.4075263,2.2157788,Celtis australis,25.45638901,1,Coolest
0020847AR,433926.554,4583634.439,41.4015368,2.2095476,Celtis australis,27.62267132,1,Coolest
0020848AR,434226.042,4584661.768,41.4108142,2.2130185,Celtis australis,28.11739042,2,Cool
0020849AR,434064.398,4584130.788,41.4060186,2.2111424,Celtis australis,27.90161505,2,Cool
0020863AR,434041.425,4583728.238,41.402391,2.2109115,Celtis australis,27.47181169,1,Coolest
0020864AR,433988.624,4584057.296,41.4053504,2.210244,Celtis australis,28.2365191,2,Cool
0020867AR,434066.477,4584066.348,41.4054383,2.2111743,Celtis australis,27.99318772,2,Cool
0020876AR,434097.4369999999,4584034.348,41.4051527,2.2115482,Celtis australis,27.91134016,2,Cool
0020877AR,434324.557,4583993.736,41.4048055,2.2142696,Celtis australis,26.99372152,1,Coolest
0020880AR,434065.818,4584148.868,41.4061815,2.2111574,Celtis australis,27.88022394,2,Cool
0020889AR,434335.777,4584004.936,41.4049073,2.2144026,Celtis australis,26.90736496,1,Coolest
0020894AR,434113.188,4584179.488,41.4064612,2.2117208,Celtis australis,27.58183234,1,Coolest
0020895AR,433998.239,4584253.669,41.4071199,2.2103376,Celtis australis,27.77287834,1,Coolest
0020898AR,433973.874,4583586.148,41.4011057,2.2101189,Celtis australis,28.47795011,2,Cool
0020905AR,433890.0,4584524.0,41.4095458,2.2090132,Celtis australis,28.58984314,2,Cool
0020906AR,434304.368,4584037.046,41.4051939,2.2140234,Celtis australis,26.57792828,1,Coolest
0020907AR,433822.753,4583550.929,41.4007761,2.208315,Celtis australis,27.87711175,2,Cool
0020911AR,433811.599,4584323.94,41.4077375,2.2080971,Celtis australis,26.7388334,1,Coolest
0020914AR,433929.714,4583648.509,41.4016637,2.2095838,Celtis australis,27.56929327,1,Coolest
0020918AR,433852.143,4583541.039,41.4006894,2.2086677,Celtis australis,28.06659691,2,Cool
0020921AR,434603.361,4584473.535,41.4091496,2.217553,Celtis australis,23.26674384,1,Coolest
0020932AR,433889.087,4583958.621,41.4044535,2.209064,Celtis australis,28.41916461,2,Cool
0020936AR,434075.008,4584074.628,41.4055136,2.2112755,Celtis australis,27.9511171,2,Cool
0020937AR,434038.659,4584275.539,41.4073202,2.2108187,Celtis australis,27.72509084,1,Coolest
0020939AR,434367.147,4583973.206,41.404624,2.2147813,Celtis australis,27.43990359,1,Coolest
0020951AR,434092.277,4584039.678,41.4052003,2.2114859,Celtis australis,27.91182857,2,Cool
0020954AR,434057.315,4583711.848,41.4022447,2.2111033,Celtis australis,27.72343768,1,Coolest
0020955AR,433985.307,4584071.309,41.4054764,2.2102028,Celtis australis,28.19944111,2,Cool
0020959AR,433982.226,4584238.508,41.406982,2.2101477,Celtis australis,27.79886915,2,Cool
0020972AR,434014.935,4583755.538,41.4026347,2.2105916,Celtis australis,27.1450466,1,Coolest
0020978AR,433829.523,4583543.709,41.4007116,2.2083968,Celtis australis,27.93735351,2,Cool
0020983AR,434052.624,4584101.112,41.4057503,2.2110048,Celtis australis,27.99132113,2,Cool
0020985AR,434393.381,4584518.146,41.4095343,2.2150361,Celtis australis,28.2344541,2,Cool
0020987AR,433965.208,4584221.769,41.4068299,2.2099459,Celtis australis,27.83015872,2,Cool
0020989AR,433899.00000000006,4584533.0,41.4096276,2.2091198,Celtis australis,28.67443163,2,Cool
0020995AR,434204.438,4584138.637,41.4061007,2.2128169,Celtis australis,27.31089359,1,Coolest
0020996AR,434117.566,4583823.074,41.4032514,2.211812,Celtis australis,27.03942111,1,Coolest
0020997AR,434019.615,4583726.698,41.4023754,2.2106507,Celtis australis,27.39436299,1,Coolest
0021002AR,434070.478,4584153.848,41.4062268,2.2112127,Celtis australis,27.83489012,2,Cool
0021003AR,433959.608,4584207.719,41.4067029,2.2098804,Celtis australis,27.87087998,2,Cool
0021005AR,433972.918,4584041.908,41.4052105,2.2100577,Celtis australis,28.32925662,2,Cool
0021006AR,434166.74499999994,4583787.997,41.4029395,2.2124041,Celtis australis,27.84358768,2,Cool
0021016AR,434085.497,4584063.908,41.4054179,2.2114021,Celtis australis,27.9134162,2,Cool
0021020AR,434145.902,4584601.768,41.4102673,2.2120662,Celtis australis,27.29630044,1,Coolest
0021022AR,434101.237,4584047.818,41.4052743,2.2115922,Celtis australis,27.8715393,2,Cool
0021026AR,433934.296,4583836.989,41.4033617,2.2096181,Celtis australis,27.55596012,1,Coolest
0021027AR,434230.151,4584476.678,41.4091475,2.2130877,Celtis australis,26.78933637,1,Coolest
0021033AR,434004.345,4583766.468,41.4027323,2.2104637,Celtis australis,27.05176445,1,Coolest
0021036AR,434081.799,4584332.638,41.407838,2.2113286,Celtis australis,27.56055734,1,Coolest
0021048AR,434071.844,4583672.947,41.4018955,2.2112814,Celtis australis,28.34094724,2,Cool
0021052AR,434539.261,4584416.965,41.4086349,2.2167922,Celtis australis,26.59617595,1,Coolest
0021054AR,434169.485,4583768.637,41.4027654,2.212439,Celtis australis,28.11251295,2,Cool
0021058AR,433934.964,4583643.168,41.4016161,2.2096472,Celtis australis,27.61769101,1,Coolest
0021061AR,434663.672,4584593.634,41.4102362,2.2182616,Celtis australis,21.25317989,1,Coolest
0021068AR,433857.393,4583535.639,41.4006412,2.2087311,Celtis australis,28.13729481,2,Cool
0021069AR,434015.3780000001,4584134.859,41.4060512,2.2105556,Celtis australis,27.96698508,2,Cool
0021073AR,433942.294,4583618.378,41.4013934,2.2097376,Celtis australis,27.85279425,2,Cool
0021079AR,433910.854,4583650.689,41.4016818,2.209358,Celtis australis,27.49695659,1,Coolest
0021080AR,434532.061,4584407.175,41.4085461,2.2167072,Celtis australis,26.98856018,1,Coolest
0021081AR,434231.957,4583912.927,41.4040701,2.2131706,Celtis australis,27.28138138,1,Coolest
0021082AR,434143.286,4583795.477,41.403005,2.2121226,Celtis australis,27.51579423,1,Coolest
0021086AR,434009.277,4584078.619,41.4055442,2.2104887,Celtis australis,28.07811164,2,Cool
0021101AR,434487.88099999994,4584395.795,41.4084401,2.2161799,Celtis australis,27.26316111,1,Coolest
0021104AR,434335.177,4583983.006,41.4047097,2.2143978,Celtis australis,27.10800773,1,Coolest
0021107AR,434339.617,4583978.706,41.4046713,2.2144514,Celtis australis,27.25820371,1,Coolest
0021108AR,434217.726,4583910.127,41.4040437,2.2130007,Celtis australis,27.17238832,1,Coolest
0021110AR,434266.902,4584620.557,41.4104464,2.2135118,Celtis australis,28.03302853,2,Cool
0021113AR,434232.038,4584087.847,41.4056455,2.2131526,Celtis australis,27.27932033,1,Coolest
0021114AR,433950.634,4583627.008,41.4014718,2.2098364,Celtis australis,27.83431801,2,Cool
0021125AR,434095.9870000001,4584053.178,41.4053221,2.2115288,Celtis australis,27.90229684,2,Cool
0021128AR,434115.006,4583840.807,41.4034109,2.2117794,Celtis australis,26.98231192,1,Coolest
0021130AR,434262.336,4583881.466,41.4037892,2.2135374,Celtis australis,27.74937926,1,Coolest
0021138AR,434498.95000000007,4584356.175,41.4080841,2.2163166,Celtis australis,26.62831739,1,Coolest
0021139AR,434105.078,4584187.718,41.4065347,2.2116229,Celtis australis,27.60653003,1,Coolest
0023225AR,432707.747,4584295.919,41.4073934,2.1948945,Celtis australis,29.20532484,3,Warm
0023228AR,433057.421,4584740.297,41.411425,2.1990286,Celtis australis,28.48163962,2,Cool
0023230AR,433541.0,4584428.0,41.4086524,2.2048484,Celtis australis,26.8549037,1,Coolest
0023234AR,432741.114,4584279.634,41.4072496,2.1952955,Celtis australis,29.47837219,3,Warm
0023252AR,432671.187,4584265.609,41.4071174,2.1944605,Celtis australis,28.65323123,2,Cool
0023255AR,432720.427,4584295.579,41.4073914,2.1950463,Celtis australis,29.38018833,3,Warm
0023272AR,432667.518,4584086.816,41.4055067,2.1944365,Celtis australis,27.5434752,1,Coolest
0023286AR,433192.0,4584774.0,41.4117398,2.200635,Celtis australis,29.53383512,3,Warm
0023302AR,433904.451,4584631.47,41.4105149,2.2091743,Celtis australis,30.56010722,4,Hottest
0023311AR,433561.115,4584392.028,41.4083301,2.205093,Celtis australis,26.55142593,1,Coolest
0023350AR,432853.735,4584163.268,41.4062109,2.1966557,Celtis australis,28.11029594,2,Cool
0023367AR,432773.389,4584246.624,41.4069549,2.1956853,Celtis australis,29.35368997,3,Warm
0023373AR,432595.996,4584192.119,41.4064492,2.1935692,Celtis australis,28.16297565,2,Cool
0023395AR,432942.449,4584558.807,41.4097808,2.1976732,Celtis australis,28.90462855,3,Warm
0023398AR,433866.372,4584653.811,41.410713,2.2087163,Celtis australis,31.233927,4,Hottest
0023407AR,433732.671,4584616.781,41.4103685,2.2071208,Celtis australis,30.83997253,4,Hottest
0023409AR,432827.00000000006,4584245.0,41.4069448,2.1963268,Celtis australis,29.29186106,3,Warm
0023435AR,432849.685,4584167.56,41.4062492,2.1966068,Celtis australis,28.14629061,2,Cool
0023447AR,433409.507,4584546.446,41.4097083,2.2032623,Celtis australis,28.33509126,2,Cool
0023449AR,433508.139,4584445.773,41.4088097,2.2044533,Celtis australis,27.05159368,1,Coolest
0023489AR,432825.253,4584192.946,41.4064758,2.1963117,Celtis australis,28.48645165,2,Cool
0023494AR,432830.528,4584187.945,41.4064312,2.1963754,Celtis australis,28.41217399,2,Cool
0023527AR,432778.807,4584240.648,41.4069016,2.1957508,Celtis australis,29.26416548,3,Warm
0023534AR,432757.101,4584263.654,41.407107,2.1954885,Celtis australis,29.48601883,3,Warm
0023537AR,432838.0,4584256.0,41.4070448,2.1964572,Celtis australis,29.40869883,3,Warm
0023552AR,433548.686,4584404.772,41.4084438,2.2049429,Celtis australis,26.64103388,1,Coolest
0023566AR,432603.886,4584199.869,41.4065196,2.1936627,Celtis australis,28.15170031,2,Cool
0023575AR,432862.752,4584171.588,41.4062866,2.1967627,Celtis australis,28.20638552,2,Cool
0023588AR,432875.032,4584158.489,41.4061696,2.196911,Celtis australis,28.09216599,2,Cool
0023590AR,432787.676,4584188.888,41.4064361,2.1958626,Celtis australis,28.43325705,2,Cool
0023630AR,432652.0,4584247.0,41.4069482,2.1942331,Celtis australis,28.40434248,2,Cool
0023633AR,432846.0,4584246.0,41.4069554,2.196554,Celtis australis,29.22396013,3,Warm
0023646AR,434018.0,4584681.0,41.4109704,2.2105274,Celtis australis,28.77397853,2,Cool
0023680AR,433552.0,4584417.0,41.4085542,2.2049812,Celtis australis,26.75493037,1,Coolest
0023685AR,433980.362,4584636.18,41.4105636,2.210082,Celtis australis,29.17945199,3,Warm
0023687AR,432568.366,4584165.0,41.4062026,2.1932417,Celtis australis,28.17773827,2,Cool
0023690AR,432914.616,4584526.514,41.4094876,2.1973438,Celtis australis,28.56094902,2,Cool
0023708AR,433788.0,4584795.0,41.4119782,2.2077632,Celtis australis,30.21363426,4,Hottest
0023712AR,433182.0,4584764.0,41.4116489,2.2005164,Celtis australis,29.65243075,3,Warm
0023720AR,433565.281,4584387.961,41.4082938,2.2051433,Celtis australis,26.53884572,1,Coolest
0023745AR,432832.0,4584250.0,41.4069903,2.1963861,Celtis australis,29.33454098,3,Warm
0023747AR,433415.078,4584556.332,41.4097978,2.2033278,Celtis australis,28.34854643,2,Cool
0023760AR,433220.0,4584833.0,41.4122735,2.2009634,Celtis australis,29.02539918,3,Warm
0023787AR,432941.849,4584553.317,41.4097313,2.1976666,Celtis australis,28.88567009,3,Warm
0023790AR,432734.127,4584308.939,41.4075129,2.1952087,Celtis australis,29.62152601,3,Warm
0023798AR,432857.667,4584257.728,41.407062,2.1966923,Celtis australis,29.29209552,3,Warm
0023821AR,433591.00000000006,4584377.0,41.4081972,2.2054522,Celtis australis,26.5194083,1,Coolest
0023826AR,433513.924,4584456.347,41.4089055,2.2045214,Celtis australis,27.17555739,1,Coolest
0023847AR,433617.1979999999,4585188.732,41.4155104,2.2056765,Celtis australis,30.11598987,3,Warm
0023857AR,433324.833,4584928.385,41.4131413,2.2022072,Celtis australis,28.62997461,2,Cool
0023858AR,432744.876,4584163.508,41.406204,2.1953534,Celtis australis,27.99583654,2,Cool
0023883AR,433751.141,4584754.921,41.4116142,2.2073266,Celtis australis,30.73450466,4,Hottest
