codi,LST_zone,SOS,POS,EOS,GSL
0024526AR,4,59.05754795663052,87.06422018348623,313.2485404503753,254.19099249374477
0024535AR,4,62.710592160133444,139.12010008340283,353.4320266889074,290.72143452877395
0024536AR,4,60.27522935779816,94.97914929107588,325.4253544620517,265.15012510425356
0024538AR,1,57.83986655546288,120.24603836530441,272.45621351125936,214.61634695579647
0024546AR,4,54.491242702251874,90.10842368640533,320.8590492076731,266.3678065054212
0024557AR,1,46.27189324437031,116.5929941618015,277.02251876563804,230.75062552126772
0024559AR,1,56.92660550458715,129.37864887406172,288.8949124270225,231.96830692243537
0024576AR,1,56.013344453711426,87.36864053377815,309.59549624687236,253.58215179316093
0024579AR,4,43.83653044203503,177.17264386989157,288.8949124270225,245.05838198498748
0024585AR,4,59.970809007506254,132.4228523769808,345.5170975813177,285.54628857381147
0024586AR,1,57.83986655546288,97.41451209341118,332.73144286905756,274.89157631359467
0024587AR,4,49.31609674728941,115.67973311092577,365.0,315.6839032527106
0024607AR,4,58.14428690575479,108.06922435362802,317.81484570475396,259.6705587989992
0024627AR,1,62.710592160133444,128.7698081734779,360.7381150959132,298.02752293577976
0024632AR,4,55.70892410341951,98.3277731442869,308.98665554628855,253.27773144286903
0024633AR,4,55.40450375312761,90.71726438698916,297.11426188490407,241.70975813177645
